"Season","Week","SeasonType","StartDate","StartTimeTBD","Completed","HomeId","HomeTeam","HomeClassification","HomeConference","HomePoints","HomeLineScores","HomePostgameWinProbability","HomePregameElo","HomePostgameElo","AwayId","AwayTeam","AwayClassification","AwayConference","AwayPoints","AwayLineScores","AwayPostgameWinProbability","AwayPregameElo","AwayPostgameElo","ExcitementIndex","Highlights","Notes"
"2025","2","regular","2025-09-06T17:00:00.000Z","false","true","418","Hendrix College","iii","Southern Athletic","14","7,0,7,0","","","","2373","Maryville College (TN)","iii","USA South","40","6,6,14,14","","","","","",""
"2025","2","regular","2025-09-06T17:00:00.000Z","false","true","2828","Shenandoah","iii","Old Dominion","25","2,6,7,10","","","","291","Methodist","iii","USA South","6","0,0,0,6","","","","","",""
"2025","2","regular","2025-09-06T17:00:00.000Z","false","true","80","Chicago","iii","Midwest","0","0,0,0,0","","","","2102","Carnegie Mellon","iii","Presidents'","20","7,10,0,3","","","","","",""
"2025","2","regular","2025-09-06T17:00:00.000Z","false","true","2169","Delaware State","fcs","MEAC","37","14,0,10,13","0.26689761877059937","","","399","UAlbany","fcs","CAA","32","14,6,0,12","0.7331023812294006","","","17.718735785202096","",""
"2025","2","regular","2025-09-06T17:30:00.000Z","false","true","426","University of Mount Union","iii","Ohio","37","20,7,10,0","","","","396","Wheaton","iii","CCIW","29","7,0,0,22","","","","","",""
"2025","2","regular","2025-09-06T17:30:00.000Z","false","true","2233","Franklin","iii","Heartland","27","14,6,7,0","","","","427","Ohio Northern","iii","Ohio","20","3,0,10,7","","","","","",""
"2025","2","regular","2025-09-06T17:30:00.000Z","false","true","2678","VMI","fcs","Southern","42","14,7,21,0","0.9980055093765259","","","366","Ferrum","ii","Carolinas","7","0,7,0,0","0.001994490623474121","","","2.0512679877850477","",""
"2025","2","regular","2025-09-06T18:00:00.000Z","false","true","162","Hamline University","iii","Minnesota","28","7,14,7,0","","","","509","Crown College","iii","Upper Midwest","21","3,12,0,6","","","","","",""
"2025","2","regular","2025-09-06T18:00:00.000Z","false","true","2364","Minnesota State Mankato","ii","Northern Sun","34","7,3,17,7","","","","568","Minot State","ii","Northern Sun","16","0,3,7,6","","","","","",""
"2025","2","regular","2025-09-06T18:00:00.000Z","false","true","133","St. Olaf","iii","Minnesota","32","7,5,10,10","","","","583","Northwestern (MN)","iii","Upper Midwest","7","7,0,0,0","","","","","",""
"2025","2","regular","2025-09-06T18:00:00.000Z","false","true","2310","Kentucky State","ii","SIAC","21","7,14,0,0","","","","2013","Albany State GA","ii","SIAC","49","7,21,0,21","","","","","",""
"2025","2","regular","2025-09-06T18:00:00.000Z","false","true","2687","Washburn","ii","Mid America","7","0,0,0,7","","","","138","Northwest Missouri St","ii","Mid America","34","13,0,7,14","","","","","",""
"2025","2","regular","2025-09-06T18:00:00.000Z","false","true","2745","Wisconsin-Whitewater","iii","Wisconsin","45","3,21,14,7","","","","2101","Carleton","iii","Minnesota","14","0,7,0,7","","","","","",""
"2025","2","regular","2025-09-06T18:00:00.000Z","false","true","2044","Aurora","iii","NACC","0","0,0,0,0","","","","272","Wisconsin-Platteville","iii","Wisconsin","41","21,13,7,0","","","","","",""
"2025","2","regular","2025-09-06T18:00:00.000Z","false","true","127991","Roosevelt","ii","GLIAC","23","6,7,0,10","","","","2825","Quincy","ii","Great Lakes","21","0,7,0,14","","","","","",""
"2025","2","regular","2025-09-06T18:00:00.000Z","false","true","231","Furman","fcs","Southern","38","7,21,3,0,7","0.3514120876789093","","","2506","Presbyterian","fcs","Pioneer","39","7,7,7,10,8","0.6485879123210907","","","4.416621582855883","",""
"2025","2","regular","2025-09-06T18:00:00.000Z","false","true","154","Wake Forest","fbs","ACC","42","21,0,21,0","0.988591194152832","1394","1394","2717","Western Carolina","fcs","Southern","10","0,3,0,7","0.011408805847167969","","","3.787144642944783","",""
"2025","2","regular","2025-09-06T18:00:00.000Z","false","true","437","Lake Erie","ii","Great Midwest Athletic","6","6,0,0,0","","","","2222","Ferris State","ii","GLIAC","63","14,28,7,14","","","","","",""
"2025","2","regular","2025-09-06T18:00:00.000Z","false","true","2018","Allegheny","iii","Presidents'","24","6,0,12,6","","","","2171","Denison University","iii","North Coast","35","0,13,0,22","","","","","",""
"2025","2","regular","2025-09-06T18:00:00.000Z","false","true","2746","Wittenberg","iii","North Coast","13","0,0,6,7","","","","188","Baldwin Wallace","iii","Ohio","31","14,10,7,0","","","","","",""
"2025","2","regular","2025-09-06T18:00:00.000Z","false","true","2043","Augustana University (SD)","ii","Northern Sun","37","7,23,7,0","","","","2939","Jamestown College","ii","Northern Sun","7","0,0,0,7","","","","","",""
"2025","2","regular","2025-09-06T18:00:00.000Z","false","true","129","Saginaw Valley State","ii","GLIAC","49","14,14,14,7","","","","367","Gannon","ii","Pennsylvania State Athletic","28","0,7,7,14","","","","","",""
"2025","2","regular","2025-09-06T18:00:00.000Z","false","true","2741","Wisconsin-Lutheran","iii","NACC","27","0,14,6,7","","","","375","St. Scholastica","iii","Minnesota","41","7,13,7,14","","","","","",""
"2025","2","regular","2025-09-06T18:00:00.000Z","false","true","2283","Benedictine University","iii","NACC","35","0,14,14,7","","","","63","Buena Vista","iii","American Rivers","0","0,0,0,0","","","","","",""
"2025","2","regular","2025-09-06T18:00:00.000Z","false","true","65","Grinnell","iii","Midwest","15","0,2,0,13","","","","2359","Macalester","iii","Minnesota","20","7,0,13,0","","","","","",""
"2025","2","regular","2025-09-06T18:00:00.000Z","false","true","2524","Rockford","iii","NACC","19","0,6,7,6","","","","266","Beloit","iii","Midwest","15","2,7,3,3","","","","","",""
"2025","2","regular","2025-09-06T18:00:00.000Z","false","true","2743","Wisconsin-Stevens Pt","iii","Wisconsin","28","14,0,7,0,7","","","","2790","Albion","iii","Michigan","21","0,0,0,21,0","","","","","",""
"2025","2","regular","2025-09-06T18:00:00.000Z","false","true","263","Loras College","iii","American Rivers","0","0,0,0,0","","","","2812","Hope College","iii","Michigan","62","20,21,14,7","","","","","",""
"2025","2","regular","2025-09-06T18:00:00.000Z","false","true","2832","St. Norbert","iii","NACC","21","7,7,0,7","","","","89","Wabash College","iii","North Coast","55","14,21,10,10","","","","","",""
"2025","2","regular","2025-09-06T18:00:00.000Z","false","true","306","Illinois Wesleyan","iii","CCIW","18","7,0,3,8","","","","2964","Central College","iii","American Rivers","27","14,0,7,6","","","","","",""
"2025","2","regular","2025-09-06T18:00:00.000Z","false","true","67","Luther","iii","American Rivers","3","0,3,0,0","","","","74","Millikin","iii","CCIW","33","7,6,13,7","","","","","",""
"2025","2","regular","2025-09-06T18:00:00.000Z","false","true","218","Temple","fbs","American Athletic","55","21,10,14,10","0.9970473051071167","1289","1289","47","Howard","fcs","MEAC","7","0,7,0,0","0.0029526948928833008","","","2.9134675745817527","",""
"2025","2","regular","2025-09-06T18:00:00.000Z","false","true","2744","Wisconsin-Stout","iii","Wisconsin","38","7,21,3,7","","","","49","Dubuque","iii","American Rivers","35","7,14,14,0","","","","","",""
"2025","2","regular","2025-09-06T18:00:00.000Z","false","true","2754","Youngstown State","fcs","MVFC","56","14,28,14,0","","","","2523","Robert Morris","fcs","NEC","17","3,0,0,14","","","","","",""
"2025","2","regular","2025-09-06T18:00:00.000Z","false","true","2851","Winona State","ii","Northern Sun","21","0,7,7,7","","","","132","Bemidji State","ii","Northern Sun","17","14,3,0,0","","","","","",""
"2025","2","regular","2025-09-06T18:30:00.000Z","false","true","2634","Tennessee State","fcs","Big South-OVC","3","0,0,0,3","0","","","2449","North Dakota State","fcs","MVFC","59","17,28,7,7","1","","","5.364391180966391","",""
"2025","2","regular","2025-09-06T19:00:00.000Z","false","true","167","New Mexico","fbs","Mountain West","32","7,7,3,15","0.9329351186752319","1317","1317","304","Idaho State","fcs","Big Sky","22","0,10,6,6","0.06706488132476807","","","9.93391428193871","",""
"2025","2","regular","2025-09-06T19:00:00.000Z","false","true","2805","Clark Atlanta","ii","SIAC","17","7,3,7,0","","","","125762","Florida Memorial University","","","12","0,6,0,6","","","","","",""
"2025","2","regular","2025-09-06T19:00:00.000Z","false","true","2930","Willamette","iii","Northwest","17","7,3,0,7","","","","2923","Pomona Pitzer","iii","So. Cal.","41","19,8,7,7","","","","","",""
"2025","2","regular","2025-09-06T19:00:00.000Z","false","true","2323","Lane College","ii","SIAC","15","0,7,2,6","","","","2876","Lincoln (MO)","ii","Great Lakes","27","14,0,0,13","","","","","",""
"2025","2","regular","2025-09-06T19:30:00.000Z","false","true","96","Kentucky","fbs","SEC","23","7,6,7,3","0.18089134991168976","1507","1524","145","Ole Miss","fbs","SEC","30","0,17,10,3","0.8191086500883102","1939","1922","5.576328550071941","",""
"2025","2","regular","2025-09-06T19:30:00.000Z","false","true","2132","Cincinnati","fbs","Big 12","34","7,14,10,3","0.9651085734367371","1477","1504","189","Bowling Green","fbs","Mid-American","20","0,3,7,10","0.03489142656326294","1461","1434","3.2207508534805123","",""
"2025","2","regular","2025-09-06T19:30:00.000Z","false","true","142","Missouri","fbs","SEC","42","6,15,7,14","0.9204921126365662","1640","1659","2305","Kansas","fbs","Big 12","31","21,0,3,7","0.07950788736343384","1632","1613","7.324718276252601","",""
"2025","2","regular","2025-09-06T19:30:00.000Z","false","true","228","Clemson","fbs","ACC","27","0,3,17,7","0.8717408776283264","1692","1696","2653","Troy","fbs","Sun Belt","16","7,9,0,0","0.12825912237167358","1476","1472","5.6461113334510316","",""
"2025","2","regular","2025-09-06T19:30:00.000Z","false","true","2426","Navy","fbs","American Athletic","38","14,10,7,7","1","1543","1553","5","UAB","fbs","American Athletic","24","7,17,0,0","0","1319","1309","5.7014933667827785","",""
"2025","2","regular","2025-09-06T19:30:00.000Z","false","true","2711","Western Michigan","fbs","Mid-American","30","0,17,7,3,3","0.38369107246398926","1310","1312","249","North Texas","fbs","American Athletic","33","0,7,10,10,6","0.6163089275360107","1411","1409","13.082157990893087","",""
"2025","2","regular","2025-09-06T19:30:00.000Z","false","true","164","Rutgers","fbs","Big Ten","45","7,17,7,14","0.9925628900527954","1524","1593","193","Miami (OH)","fbs","Mid-American","17","7,3,7,0","0.00743710994720459","1491","1422","4.348794069458188","",""
"2025","2","regular","2025-09-06T19:30:00.000Z","false","true","2483","Oregon","fbs","Big Ten","69","20,21,28,0","0.9958012700080872","1860","1992","197","Oklahoma State","fbs","Big 12","3","0,3,0,0","0.004198729991912842","1334","1202","2.6418738763775176","",""
"2025","2","regular","2025-09-06T19:30:00.000Z","false","true","113","Massachusetts","fbs","Mid-American","26","6,14,3,3","0.9382573366165161","1096","1096","2803","Bryant","fcs","CAA","27","0,10,14,3","0.06174266338348389","","","12.276715985149488","",""
"2025","2","regular","2025-09-06T19:30:00.000Z","false","true","2026","App State","fbs","Sun Belt","20","14,0,3,3","0.8596605062484741","1477","1477","2815","Lindenwood","fcs","Big South-OVC","13","0,6,0,7","0.14033949375152588","","","3.7514841176252114","",""
"2025","2","regular","2025-09-06T19:30:00.000Z","false","true","2084","Buffalo","fbs","Mid-American","45","17,7,14,7","0.9676299691200256","1402","1402","2598","St. Francis (PA)","fcs","NEC","6","0,0,0,6","0.032370030879974365","","","5.157436147263064","",""
"2025","2","regular","2025-09-06T19:30:00.000Z","false","true","2633","Tennessee","fbs","SEC","72","24,24,14,10","0.9897788166999817","1808","1808","2193","East Tennessee State","fcs","Southern","17","0,7,3,7","0.01022118330001831","","","2.9136991274366872","",""
"2025","2","regular","2025-09-06T19:30:00.000Z","false","true","194","Ohio State","fbs","Big Ten","70","21,14,21,14","0.9849264025688171","1978","1978","2755","Grambling","fcs","SWAC","0","0,0,0,0","0.015073597431182861","","","1.5906830881361842","",""
"2025","2","regular","2025-09-06T19:30:00.000Z","false","true","204","Oregon State","fbs","Pac-12","27","6,9,6,6","0.8809866905212402","1371","1365","278","Fresno State","fbs","Mountain West","36","7,13,0,16","0.11901330947875977","1516","1522","10.016643565438494","",""
"2025","2","regular","2025-09-06T19:30:00.000Z","false","true","59","Georgia Tech","fbs","ACC","59","7,21,14,17","0.9895111918449402","1556","1556","2241","Gardner-Webb","fcs","Big South-OVC","12","6,0,0,6","0.010488808155059814","","","4.322248368858751","",""
"2025","2","regular","2025-09-06T19:30:00.000Z","false","true","2636","UTSA","fbs","American Athletic","36","0,14,14,8","0.27091893553733826","1503","1499","326","Texas State","fbs","Sun Belt","43","2,17,10,14","0.7290810644626617","1623","1627","7.993288344920428","",""
"2025","2","regular","2025-09-06T19:30:00.000Z","false","true","2535","Samford","fcs","Southern","13","0,6,0,7","","","","2643","The Citadel","fcs","Southern","40","0,10,10,20","","","","","",""
"2025","2","regular","2025-09-06T19:30:00.000Z","false","true","61","Georgia","fbs","SEC","28","7,7,7,7","0.9751682281494141","2072","2072","2046","Austin Peay","fcs","UAC","6","0,3,3,0","0.024831771850585938","","","2.9867455253692707","",""
"2025","2","regular","2025-09-06T19:30:00.000Z","false","true","38","Colorado","fbs","Big 12","31","7,10,7,7","0.9253472685813904","1613","1660","48","Delaware","fbs","Conference USA","7","0,7,0,0","0.07465273141860962","1500","1453","3.906826980049366","",""
"2025","2","regular","2025-09-06T20:00:00.000Z","false","true","70","Idaho","fcs","Big Sky","37","3,20,0,14","0.842034637928009","","","2900","St. Thomas (MN)","fcs","Pioneer","30","7,6,3,14","0.15796536207199097","","","14.5935564276272","",""
"2025","2","regular","2025-09-06T20:00:00.000Z","false","true","275","Wisconsin","fbs","Big Ten","42","0,14,14,14","0.969450056552887","1573","1619","2393","Middle Tennessee","fbs","Conference USA","10","3,7,0,0","0.030549943447113037","1228","1182","8.256093668394996","",""
"2025","2","regular","2025-09-06T20:00:00.000Z","false","true","195","Ohio","fbs","Mid-American","17","3,14,0,0","0.8477234244346619","1619","1620","277","West Virginia","fbs","Big 12","10","7,0,3,0","0.15227657556533813","1470","1469","5.200094461188878","",""
"2025","2","regular","2025-09-06T20:00:00.000Z","false","true","2751","Wyoming","fbs","Mountain West","31","7,10,7,7","0.9853284955024719","1386","1386","2460","Northern Iowa","fcs","MVFC","7","0,7,0,0","0.014671504497528076","","","8.168879135472618","",""
"2025","2","regular","2025-09-06T20:00:00.000Z","false","true","203","Linfield College","iii","Northwest","14","0,7,0,7","","","","271","Wisconsin-Oshkosh","iii","Wisconsin","31","10,11,7,3","","","","","",""
"2025","2","regular","2025-09-06T20:00:00.000Z","false","true","2508","Puget Sound","iii","Northwest","20","0,6,7,7","","","","2333","Lewis & Clark College","iii","Northwest","56","21,21,7,7","","","","","",""
"2025","2","regular","2025-09-06T20:00:00.000Z","false","true","2206","Edward Waters","ii","SIAC","46","16,7,16,7","","","","2396","Miles College","ii","SIAC","14","0,7,7,0","","","","","",""
"2025","2","regular","2025-09-06T20:00:00.000Z","false","true","2094","California Lutheran University","iii","So. Cal.","18","0,10,0,8","","","","2486","Pacific Lutheran","iii","Northwest","15","6,3,6,0","","","","","",""
"2025","2","regular","2025-09-06T20:00:00.000Z","false","true","2721","Whitworth","iii","Northwest","23","14,3,3,3","","","","2968","Gustavus Adolphus","iii","Minnesota","10","0,3,7,0","","","","","",""
"2025","2","regular","2025-09-06T20:05:00.000Z","false","true","2848","Western Oregon","ii","Lone Star","27","7,13,7,0","","","","2584","Southern Oregon","","","7","0,0,0,7","","","","","",""
"2025","2","regular","2025-09-06T20:15:00.000Z","false","true","57","Florida","fbs","SEC","16","3,6,0,7","0.586835503578186","1678","1668","58","South Florida","fbs","American Athletic","18","0,6,9,3","0.41316449642181396","1554","1564","6.071843438438032","",""
"2025","2","regular","2025-09-06T21:00:00.000Z","false","true","2464","Northern Arizona","fcs","Big Sky","38","14,17,0,7","0.73781818151474","","","3101","Utah Tech","fcs","UAC","31","7,3,7,14","0.26218181848526","","","4.896754710922734","",""
"2025","2","regular","2025-09-06T21:00:00.000Z","false","true","2440","Nevada","fbs","Mountain West","20","0,13,0,7","0.394497275352478","1249","1249","16","Sacramento State","fcs","Big Sky","17","7,10,0,0","0.605502724647522","","","7.843347356319783","",""
"2025","2","regular","2025-09-06T21:00:00.000Z","false","true","2843","Western Connecticut St","iii","MSCAC","21","7,7,0,7","","","","2970","William Paterson","iii","New Jersey","20","0,7,7,6","","","","","",""
"2025","2","regular","2025-09-06T21:00:00.000Z","false","true","8","Arkansas","fbs","SEC","56","28,7,14,7","0.998382568359375","1574","1674","2032","Arkansas State","fbs","Sun Belt","14","7,7,0,0","0.001617431640625","1344","1244","4.1021128537182205","",""
"2025","2","regular","2025-09-06T21:00:00.000Z","false","true","2572","Southern Miss","fbs","Sun Belt","38","14,3,7,14","0.9858771562576294","1089","1089","2296","Jackson State","fcs","SWAC","20","3,7,0,10","0.014122843742370605","","","4.4706589557839225","",""
"2025","2","regular","2025-09-06T22:00:00.000Z","false","true","56","Stetson","fcs","Pioneer","59","24,14,14,7","1","","","2683","Warner University","","","13","0,3,0,10","0","","","","",""
"2025","2","regular","2025-09-06T22:00:00.000Z","false","true","2198","Eastern Kentucky","fcs","UAC","20","13,0,0,7","0.6603806018829346","","","2277","Houston Christian","fcs","Southland","10","3,7,0,0","0.33961939811706543","","","","",""
"2025","2","regular","2025-09-06T22:00:00.000Z","false","true","2842","UVA Wise","ii","South Atlantic","24","7,10,0,7","","","","2444","Newberry","ii","South Atlantic","31","14,3,7,7","","","","","",""
"2025","2","regular","2025-09-06T22:00:00.000Z","false","true","2729","William & Mary","fcs","CAA","28","0,7,14,7","0.6234294772148132","","","311","Maine","fcs","CAA","27","7,10,7,3","0.37657052278518677","","","6.843177839559491","",""
"2025","2","regular","2025-09-06T22:00:00.000Z","false","true","222","Villanova","fcs","CAA","24","7,7,10,0","","","","2142","Colgate","fcs","Patriot","17","0,10,7,0","","","","","",""
"2025","2","regular","2025-09-06T22:00:00.000Z","false","true","2230","Fordham","fcs","Patriot","28","14,7,7,0","0.013850448653101921","","","2405","Monmouth","fcs","CAA","49","21,13,0,15","0.9861495513468981","","","13.561051769705925","",""
"2025","2","regular","2025-09-06T22:00:00.000Z","false","true","2747","Wofford","fcs","Southern","10","7,0,3,0","0","","","257","Richmond","fcs","Patriot","14","7,0,0,7","1","","","5.821420225191183","",""
"2025","2","regular","2025-09-06T22:00:00.000Z","false","true","295","Old Dominion","fbs","Sun Belt","54","9,7,28,10","0.9922709465026855","1470","1470","2428","North Carolina Central","fcs","MEAC","6","0,3,3,0","0.007729053497314453","","","3.9235643234565463","",""
"2025","2","regular","2025-09-06T22:00:00.000Z","false","true","151","East Carolina","fbs","American Athletic","56","14,21,14,7","0.9879902005195618","1429","1429","2097","Campbell","fcs","CAA","3","0,3,0,0","0.012009799480438232","","","2.864519137775231","",""
"2025","2","regular","2025-09-06T22:00:00.000Z","false","true","2450","Norfolk State","fcs","MEAC","34","7,0,3,21,3","0.9874739050865173","","","330","Virginia St","ii","CIAA","31","3,13,7,8,0","0.012526094913482666","","","6.823501529174698","",""
"2025","2","regular","2025-09-06T22:00:00.000Z","false","true","276","Marshall","fbs","Sun Belt","20","0,17,3,0","0.08841505646705627","1519","1508","2623","Missouri State","fbs","Conference USA","21","0,7,7,7","0.9115849435329437","1335","1346","7.466062922611336","",""
"2025","2","regular","2025-09-06T22:00:00.000Z","false","true","2210","Elon","fcs","CAA","55","10,31,7,7","0.9919167160987854","","","2166","Davidson","fcs","Pioneer","7","0,0,7,0","0.0080832839012146","","","3.0883046537426093","",""
"2025","2","regular","2025-09-06T22:00:00.000Z","false","true","2019","Allen","ii","SIAC","17","","","","","2940","Livingstone","ii","CIAA","28","","","","","","",""
"2025","2","regular","2025-09-06T22:00:00.000Z","false","true","112335","Wheeling","ii","Mountain East","15","0,7,0,8","","","","2682","Walsh","ii","Great Midwest Athletic","31","14,3,0,14","","","","","",""
"2025","2","regular","2025-09-06T22:00:00.000Z","false","true","160","New Hampshire","fcs","CAA","19","7,3,3,6","0.7423197627067566","","","107","Holy Cross","fcs","Patriot","16","9,0,0,7","0.2576802372932434","","","13.227034335825344","",""
"2025","2","regular","2025-09-06T22:00:00.000Z","false","true","25","California","fbs","ACC","35","3,8,14,10","0.9959644079208374","1564","1564","2640","Texas Southern","fcs","SWAC","3","0,0,0,3","0.004035592079162598","","","4.6396748926369975","",""
"2025","2","regular","2025-09-06T22:00:00.000Z","false","true","2261","Hampton","fcs","CAA","27","10,0,7,10","0.756277859210968","","","2207","Elizabeth City State","ii","CIAA","20","7,13,0,0","0.24372214078903198","","","4.102996386974574","",""
"2025","2","regular","2025-09-06T22:00:00.000Z","false","true","2619","Stony Brook","fcs","CAA","17","10,0,0,7","0.08932024985551834","","","227","Rhode Island","fcs","CAA","31","0,24,0,7","0.9106797501444817","","","10.498272822878102","",""
"2025","2","regular","2025-09-06T22:00:00.000Z","false","true","2839","Greeneville","ii","South Atlantic","7","7,0,0,0","","","","2331","Lenoir-Rhyne","ii","South Atlantic","28","14,0,7,7","","","","","",""
"2025","2","regular","2025-09-06T22:00:00.000Z","false","true","2757","Berry College","iii","Southern Athletic","58","15,29,7,7","","","","2938","Huntingdon College (AL)","iii","USA South","28","0,7,14,7","","","","","",""
"2025","2","regular","2025-09-06T22:00:00.000Z","false","true","2882","UNC Pembroke","ii","Carolinas","31","14,7,10,0","","","","2220","Fayetteville State","ii","CIAA","24","7,3,14,0","","","","","",""
"2025","2","regular","2025-09-06T22:00:00.000Z","false","true","2749","Worcester Polytechnic Institute","iii","NEWMAC","9","0,3,0,6","","","","2528","Rensselaer","iii","Liberty League","26","10,6,7,3","","","","","",""
"2025","2","regular","2025-09-06T22:00:00.000Z","false","true","209","Lock Haven University","ii","Pennsylvania State Athletic","16","6,10,0,0","","","","2249","Glenville State","ii","Mountain East","13","0,6,7,0","","","","","",""
"2025","2","regular","2025-09-06T22:00:00.000Z","false","true","2733","Wilmington (OH)","iii","Ohio","59","7,35,7,10","","","","2748","Wooster","iii","North Coast","35","0,21,7,7","","","","","",""
"2025","2","regular","2025-09-06T22:00:00.000Z","false","true","2226","Florida Atlantic","fbs","American Athletic","56","22,17,0,17","0.977178156375885","1237","1237","50","Florida A&M","fcs","SWAC","14","0,0,7,7","0.02282184362411499","","","3.054075854019231","",""
"2025","2","regular","2025-09-06T22:00:00.000Z","false","true","254","Utah","fbs","Big 12","63","14,21,21,7","0.9827632308006287","1638","1638","13","Cal Poly","fcs","Big Sky","9","3,3,0,3","0.017236769199371338","","","3.065962949677993","",""
"2025","2","regular","2025-09-06T22:00:00.000Z","false","true","2542","Savannah St","ii","SIAC","13","0,3,7,3","","","","2560","Shorter","ii","Carolinas","0","0,0,0,0","","","","","",""
"2025","2","regular","2025-09-06T22:00:00.000Z","false","true","2587","Southwest Minnesota State","ii","Northern Sun","3","3,0,0,0","","","","2817","Minnesota State Moorhead","ii","Northern Sun","51","13,21,7,10","","","","","",""
"2025","2","regular","2025-09-06T22:30:00.000Z","false","true","2369","Mars Hill","ii","South Atlantic","25","10,0,0,15","","","","2736","Winston-Salem","ii","CIAA","28","7,0,14,7","","","","","",""
"2025","2","regular","2025-09-06T23:00:00.000Z","false","true","2258","Guilford College","iii","Old Dominion","7","7,0,0,0","","","","2256","Greensboro College","iii","USA South","21","7,0,7,7","","","","","",""
"2025","2","regular","2025-09-06T23:00:00.000Z","false","true","2045","Austin","iii","Southern Collegiate Athletic","10","10,0,0,0","","","","126","Kalamazoo","iii","Michigan","14","0,7,7,0","","","","","",""
"2025","2","regular","2025-09-06T23:00:00.000Z","false","true","2079","Bridgewater (VA)","iii","Old Dominion","27","14,0,7,6","","","","471","Stevenson","iii","Mid Atlantic","32","0,26,3,3","","","","","",""
"2025","2","regular","2025-09-06T23:00:00.000Z","false","true","6353","Lakeland","iii","NACC","40","20,6,0,14","","","","2106","Carthage","iii","CCIW","51","7,16,21,7","","","","","",""
"2025","2","regular","2025-09-06T23:00:00.000Z","false","true","241","McMurry","iii","Southern Collegiate Athletic","19","3,8,0,8","","","","2588","Southwestern University","iii","Southern Athletic","27","17,7,0,3","","","","","",""
"2025","2","regular","2025-09-06T23:00:00.000Z","false","true","2657","Tuskegee","ii","SIAC","33","9,0,7,17","","","","2119","Central State (OH)","ii","SIAC","0","0,0,0,0","","","","","",""
"2025","2","regular","2025-09-06T23:00:00.000Z","false","true","2247","Georgia State","fbs","Sun Belt","16","9,7,0,0","0.16244572401046753","1230","1213","235","Memphis","fbs","American Athletic","38","7,10,14,7","0.8375542759895325","1604","1621","11.630263530136874","",""
"2025","2","regular","2025-09-06T23:00:00.000Z","false","true","332","Muskingum University","iii","Ohio","27","7,7,6,7","","","","2419","Mount St. Joseph","iii","Heartland","33","7,16,7,3","","","","","",""
"2025","2","regular","2025-09-06T23:00:00.000Z","false","true","93","Murray State","fcs","MVFC","24","7,3,0,14","0.028977051377296448","","","2545","SE Louisiana","fcs","Southland","45","7,21,3,14","0.9710229486227036","","","","",""
"2025","2","regular","2025-09-06T23:00:00.000Z","false","true","2199","Eastern Michigan","fbs","Mid-American","23","3,7,0,13","0.012839652597904205","1241","1241","2341","Long Island University","fcs","NEC","28","7,7,0,14","0.9871603474020958","","","10.841158200364873","",""
"2025","2","regular","2025-09-06T23:00:00.000Z","false","true","2170","Delta State","ii","Gulf South","41","14,13,7,7","","","","2822","North Greenville","ii","Carolinas","9","2,0,7,0","","","","","",""
"2025","2","regular","2025-09-06T23:00:00.000Z","false","true","2582","Southern","fcs","SWAC","7","0,0,7,0","0.15793275833129883","","","2011","Alabama State","fcs","SWAC","30","3,3,17,7","0.8420672416687012","","","10.909448854764582","",""
"2025","2","regular","2025-09-06T23:00:00.000Z","false","true","2415","Morgan State","fcs","MEAC","22","3,13,0,6","0.8371431827545166","","","119","Towson","fcs","CAA","27","7,14,0,6","0.1628568172454834","","","4.862942836561169","",""
"2025","2","regular","2025-09-06T23:00:00.000Z","false","true","155","North Dakota","fcs","MVFC","50","22,14,7,7","0.993629515171051","","","2502","Portland State","fcs","Big Sky","20","6,0,7,7","0.006370484828948975","","","2.4450290060070885","",""
"2025","2","regular","2025-09-06T23:00:00.000Z","false","true","2564","Simpson College (IA)","iii","American Rivers","41","3,13,7,12,6","","","","2042","Augustana (IL)","iii","CCIW","42","14,3,0,18,7","","","","","",""
"2025","2","regular","2025-09-06T23:00:00.000Z","false","true","2891","Ripon","iii","Midwest","19","0,0,7,12","","","","75","North Park","iii","CCIW","35","7,14,7,7","","","","","",""
"2025","2","regular","2025-09-06T23:00:00.000Z","false","true","101","Eureka College","iii","NACC","14","0,0,6,8","","","","255","Knox College","iii","Midwest","13","3,10,0,0","","","","","",""
"2025","2","regular","2025-09-06T23:00:00.000Z","false","true","242","Rice","fbs","American Athletic","9","0,3,0,6","0.14996007084846497","1337","1271","248","Houston","fbs","Big 12","35","0,7,7,21","0.850039929151535","1375","1441","5.868186786577186","",""
"2025","2","regular","2025-09-06T23:00:00.000Z","false","true","125","Grand Valley State University","ii","GLIAC","48","7,13,21,7","","","","2069","Black Hills State","ii","Rocky Mountain","36","10,0,19,7","","","","","",""
"2025","2","regular","2025-09-06T23:00:00.000Z","false","true","2306","Kansas State","fbs","Big 12","21","3,10,8,0","0.4905949831008911","1666","1658","349","Army","fbs","American Athletic","24","0,7,7,10","0.5094050168991089","1607","1615","4.812631689492559","",""
"2025","2","regular","2025-09-06T23:00:00.000Z","false","true","196","Northeastern State","ii","Independent DII","24","0,7,14,3","","","","2402","Missouri S&T","ii","Great Lakes","27","0,10,0,17","","","","","",""
"2025","2","regular","2025-09-06T23:00:00.000Z","false","true","2586","Southwest Baptist","ii","Great Lakes","31","3,14,7,7","","","","2403","Missouri Southern State","ii","Mid America","38","14,14,10,0","","","","","",""
"2025","2","regular","2025-09-06T23:00:00.000Z","false","true","2371","Mary Hardin-Baylor","iii","American Southwest","30","0,16,14,0","","","","2064","Bethel University Tennessee","","","23","7,13,0,3","","","","","",""
