"Id","Season","Week","SeasonType","Completed","HomeTeam","HomePoints","AwayTeam","AwayPoints"
"401767544","2025","3","regular","true","South Dakota State","37","Drake","21"
"401773180","2025","3","regular","true","Benedictine University","20","Loras College","13"
"401762466","2025","3","regular","true","Rice","38","Prairie View A&M","17"
"401769832","2025","3","regular","true","Florida A&M","33","Albany State GA","25"
"401767181","2025","3","regular","true","North Carolina A&T","33","Hampton","30"
"401783278","2025","3","regular","true","UAlbany","17","New Haven","24"
"401767639","2025","3","regular","true","Presbyterian","42","ERSKINE","14"
"401767426","2025","3","regular","true","SE Louisiana","56","Mississippi Valley State","3"
"401767235","2025","3","regular","true","UT Martin","10","Southern Illinois","37"
"401777294","2025","3","regular","true","Rhodes College","31","Austin","17"
"401777201","2025","3","regular","true","Marietta","47","Otterbein","31"
"401761607","2025","3","regular","true","Southern Miss","38","App State","22"
"401773425","2025","3","regular","true","Missouri Western","27","Missouri S&T","10"
"401773105","2025","3","regular","true","North Greenville","41","Wilson","28"
"401778033","2025","3","regular","true","Trinity University TX","49","Belhaven","0"
"401774121","2025","3","regular","true","Trine University","27","Rose-Hulman","10"
"401788912","2025","3","regular","true","East Texas Baptist University","28","Oklahoma Panhandle St","0"
"401776774","2025","3","regular","true","Bethel (MN)","50","Northwestern (MN)","3"
"401773449","2025","3","regular","true","William Jewell","48","Kentucky Wesleyan","21"
"401767305","2025","3","regular","true","Central Arkansas","10","Tarleton State","56"
"401774463","2025","3","regular","true","Millsaps","56","CENTENARY","14"
"401774344","2025","3","regular","true","Centre College Kentucky","14","Depauw","35"
"401752700","2025","3","regular","true","Ole Miss","41","Arkansas","35"
"401767248","2025","3","regular","true","Austin Peay","56","Morehead State","7"
"401777243","2025","3","regular","true","Geneva","28","Shenandoah","29"
"401752829","2025","3","regular","true","Illinois","38","Western Michigan","0"
"401767237","2025","3","regular","true","Western Illinois","51","Valparaiso","30"
"401752827","2025","3","regular","true","Ohio State","37","Ohio","9"
"401757234","2025","3","regular","true","Georgia Southern","41","Jacksonville State","34"
"401754536","2025","3","regular","true","Virginia Tech","26","Old Dominion","45"
"401761605","2025","3","regular","true","Georgia State","37","Murray State","21"
"401767202","2025","3","regular","true","Gardner-Webb","23","The Citadel","13"
"401767159","2025","3","regular","true","McNeese","41","Weber State","42"
"401767458","2025","3","regular","true","Texas Southern","7","Lamar","31"
"401773760","2025","3","regular","true","Northern State","26","Wayne State (NE)","7"
"401757257","2025","3","regular","true","Louisiana Tech","49","New Mexico State","14"
"401774336","2025","3","regular","true","Lagrange College","0","Berry College","48"
"401752699","2025","3","regular","true","LSU","20","Florida","10"
"401752707","2025","3","regular","true","Notre Dame","40","Texas A&M","41"
"401752698","2025","3","regular","true","Kentucky","48","Eastern Michigan","23"
"401752830","2025","3","regular","true","Iowa","47","Massachusetts","7"
"401761604","2025","3","regular","true","Coastal Carolina","0","East Carolina","38"
"401752704","2025","3","regular","true","South Carolina","7","Vanderbilt","31"
"401767524","2025","3","regular","true","Stephen F. Austin","63","Sul Ross State","0"
"401773581","2025","3","regular","true","Western New Mexico","27","West Texas A&M","58"
"401773370","2025","3","regular","true","Oklahoma Baptist","14","Henderson State","28"
"401773880","2025","3","regular","true","Chadron St","31","Black Hills State","28"
"401773385","2025","3","regular","true","Ouachita Baptist","41","Southeastern Oklahoma State","21"
"401767527","2025","3","regular","true","UT Rio Grande Valley","80","Langston University","0"
"401762465","2025","3","regular","true","Tulsa","23","Navy","42"
"401756895","2025","3","regular","true","Wyoming","6","Utah","31"
"401756894","2025","3","regular","true","TCU","42","Abilene Christian","21"
"401767071","2025","3","regular","true","Cal Poly","56","Western Oregon","7"
"401754534","2025","3","regular","true","Tulane","34","Duke","27"
"401773614","2025","3","regular","true","Fort Hays State","26","Nebraska-Kearney","7"
"401773536","2025","3","regular","true","Eastern New Mexico","20","Angelo State","31"
"401777167","2025","3","regular","true","Southwestern University","51","Puget Sound","43"
"401762463","2025","3","regular","true","UAB","31","Akron","28"
"401767113","2025","3","regular","true","Southern Utah","49","Northern Arizona","52"
"401767131","2025","3","regular","true","Sacramento State","49","Mercyhurst","28"
"401760368","2025","3","regular","true","Utah State","49","Air Force","30"
"401760369","2025","3","regular","true","Fresno State","56","Southern","7"
"401752840","2025","3","regular","true","California","27","Minnesota","14"
"401754533","2025","3","regular","true","Stanford","30","Boston College","20"
"401756889","2025","3","regular","true","Arizona State","34","Texas State","15"
"401760370","2025","3","regular","true","Hawai'i","23","Portland State","3"
"401773988","2025","4","regular","false","Benedict College","","Tuskegee",""
"401762468","2025","4","regular","false","Charlotte","","Rice",""
"401773708","2025","4","regular","false","Assumption","","St. Anselm",""
"401767679","2025","4","regular","false","Lafayette","","Columbia",""
"401756900","2025","4","regular","false","Oklahoma State","","Tulsa",""
"401752844","2025","4","regular","false","Rutgers","","Iowa",""
"401786376","2025","4","regular","false","Framingham State","","UMass Dartmouth",""
"401762470","2025","4","regular","false","South Florida","","South Carolina State",""
"401762469","2025","4","regular","false","Army","","North Texas",""
"401760376","2025","4","regular","false","Miami (OH)","","UNLV",""
"401800975","2025","4","regular","false","Endicott College","","SUNY Maritime",""
"401767644","2025","4","regular","false","Princeton","","San Diego",""
"401783331","2025","4","regular","false","Albright","","Delaware Valley",""
"401767726","2025","4","regular","false","Yale","","Holy Cross",""
"401752708","2025","4","regular","false","Memphis","","Arkansas",""
"401783915","2025","4","regular","false","Bridgewater State","","Plymouth State",""
"401767551","2025","4","regular","false","Brown","","Georgetown",""
"401774013","2025","4","regular","false","Morgan State","","Central State (OH)",""
"401754636","2025","4","regular","false","TCU","","SMU",""
"401754617","2025","4","regular","false","Virginia Tech","","Wofford",""
"401773260","2025","4","regular","false","Howard Payne","","Wayland Baptist",""
"401754642","2025","4","regular","false","Louisville","","Bowling Green",""
"401773288","2025","4","regular","false","Dean College","","Westfield State",""
"401773504","2025","4","regular","false","Northwood (MI)","","Thomas More College",""
"401773510","2025","4","regular","false","Ohio Dominican","","Tiffin",""
"401773811","2025","4","regular","false","PennWest California","","Lock Haven University",""
"401773835","2025","4","regular","false","Kutztown University","","Gannon",""
"401774132","2025","4","regular","false","Castleton","","Biddeford",""
"401774220","2025","4","regular","false","North Carolina Wesleyan","","Sewanee",""
"401774199","2025","4","regular","false","Mary Hardin-Baylor","","Wisconsin-Whitewater",""
"401752845","2025","4","regular","false","Wisconsin","","Maryland",""
"401774112","2025","4","regular","false","Rensselaer","","Brockport",""
"401773669","2025","4","regular","false","Fairmont State","","Wheeling",""
"401777004","2025","4","regular","false","Fitchburg State","","New England College",""
"401774435","2025","4","regular","false","Albion","","Rose-Hulman",""
"401756901","2025","4","regular","false","Utah","","Texas Tech",""
"401774337","2025","4","regular","false","Carnegie Mellon","","Berry College",""
"401773144","2025","4","regular","false","Shorter","","Virginia University Of Lynchburg",""
"401754537","2025","4","regular","false","Clemson","","Syracuse",""
"401783302","2025","4","regular","false","Western New England","","Worcester St",""
"401777997","2025","4","regular","false","Wilkes","","Muhlenberg",""
"401777981","2025","4","regular","false","Pace","","Post University",""
"401778034","2025","4","regular","false","Belhaven","","Wisconsin-River Falls",""
"401774399","2025","4","regular","false","Olivet College","","Bluffton",""
"401752715","2025","4","regular","false","Tennessee","","UAB",""
"401773697","2025","4","regular","false","West Virginia Wesleyan","","West Virginia State",""
"401773066","2025","4","regular","false","Winston-Salem","","Virginia St",""
"401773297","2025","4","regular","false","St. Lawrence","","Alfred University",""
"401774005","2025","4","regular","false","Morehouse College","","Kentucky State",""
"401773453","2025","4","regular","false","Northern Michigan","","Davenport",""
"401773498","2025","4","regular","false","Kentucky Wesleyan","","Walsh",""
"401773605","2025","4","regular","false","Nebraska-Kearney","","Emporia State University",""
"401773649","2025","4","regular","false","University Of Charleston (WV)","","Concord University",""
"401773678","2025","4","regular","false","Frostburg State","","West Liberty",""
"401773726","2025","4","regular","false","Southern Connecticut State","","American International",""
"401773744","2025","4","regular","false","Minnesota State Moorhead","","Wayne State (NE)",""
"401773820","2025","4","regular","false","Clarion","","Shepherd",""
"401773918","2025","4","regular","false","Mars Hill","","Anderson (Sc)",""
"401773937","2025","4","regular","false","Carson-Newman College","","Lenoir-Rhyne",""
"401774038","2025","4","regular","false","University of Rochester (NY)","","St John Fisher University",""
"401774053","2025","4","regular","false","Union (NY)","","SUNY Morrisville",""
"401762822","2025","4","regular","false","Central Michigan","","Wagner",""
"401767267","2025","4","regular","false","Dartmouth","","New Hampshire",""
"401767286","2025","4","regular","false","Illinois State","","North Alabama",""
"401767342","2025","4","regular","false","St. Francis (PA)","","Delaware State",""
"401767653","2025","4","regular","false","Stetson","","Harvard",""
"401767772","2025","4","regular","false","Stonehill","","Pennsylvania",""
"401773491","2025","4","regular","false","New Haven","","Saginaw Valley State",""
"401773074","2025","4","regular","false","Virginia Union","","Johnson C Smith",""
"401774141","2025","4","regular","false","Western Connecticut St","","Gettysburg",""
"401774122","2025","4","regular","false","Trine University","","Franklin",""
"401774074","2025","4","regular","false","Susquehanna","","Johns Hopkins University",""
"401774064","2025","4","regular","false","Franklin & Marshall","","Catholic",""
"401774059","2025","4","regular","false","Hobart College","","Utica",""
"401773278","2025","4","regular","false","Mass Maritime","","Anna Maria College",""
"401773167","2025","4","regular","false","Ashland","","Hillsdale",""
"401773115","2025","4","regular","false","Chowan","","Valdosta State",""
"401773081","2025","4","regular","false","Elizabeth City State","","Fayetteville State",""
"401773059","2025","4","regular","false","Lincoln (PA)","","Shaw",""
"401766672","2025","4","regular","false","Amherst","","Hamilton",""
"401766670","2025","4","regular","false","Williams","","Colby College",""
"401766669","2025","4","regular","false","Middlebury","","Bowdoin",""
"401766668","2025","4","regular","false","Trinity (CT)","","Bates",""
"401767258","2025","4","regular","false","Monmouth","","Villanova",""
"401767672","2025","4","regular","false","Colgate","","Fordham",""
"401774210","2025","4","regular","false","Keystone","","Southern Virginia",""
"401774301","2025","4","regular","false","Husson","","Worcester Polytechnic Institute",""
"401774345","2025","4","regular","false","Lagrange College","","Centre College Kentucky",""
"401774415","2025","4","regular","false","Alma","","Hanover College",""
"401774430","2025","4","regular","false","Hope College","","Mount St. Joseph",""
"401776985","2025","4","regular","false","Lebanon Valley","","Eastern University",""
"401776995","2025","4","regular","false","Widener","","Misericordia",""
"401777078","2025","4","regular","false","Depauw","","Kenyon",""
"401777087","2025","4","regular","false","Waynesburg","","Hiram College",""
"401777198","2025","4","regular","false","John Carroll University","","Oberlin",""
"401777219","2025","4","regular","false","Gallaudet","","Averett",""
"401767640","2025","4","regular","false","Presbyterian","","BLUEFIELD",""
"401777229","2025","4","regular","false","Hampden-Sydney","","Shenandoah",""
"401777991","2025","4","regular","false","Lycoming","","Dickinson (PA)",""
"401778015","2025","4","regular","false","William Paterson","","Salve Regina",""
"401783283","2025","4","regular","false","Moravian","","Ursinus",""
"401783339","2025","4","regular","false","Reading","","Stevenson",""
"401783349","2025","4","regular","false","Kings College (PA)","","FDU-Florham",""
"401774183","2025","4","regular","false","Wisconsin-Platteville","","Springfield",""
"401777304","2025","4","regular","false","Crown College","","Minnesota Morris",""
"401777776","2025","4","regular","false","Coast Guard","","Nichols College",""
"401777216","2025","4","regular","false","Muskingum University","","Wilmington (OH)",""
"401777176","2025","4","regular","false","Capital","","Baldwin Wallace",""
"401766665","2025","4","regular","false","Lake Forest College","","Monmouth (IL)",""
"401766666","2025","4","regular","false","Lawrence University","","Cornell College (IA)",""
"401767541","2025","4","regular","false","South Dakota","","Drake",""
"401766663","2025","4","regular","false","Chicago","","Illinois College",""
"401766664","2025","4","regular","false","Ripon","","Grinnell",""
"401773945","2025","4","regular","false","Greeneville","","Emory & Henry College",""
"401773887","2025","4","regular","false","Colorado School Of Mines","","Chadron St",""
"401773881","2025","4","regular","false","Fort Lewis","","Black Hills State",""
"401767574","2025","4","regular","false","The Citadel","","Mercer",""
"401773861","2025","4","regular","false","West Chester","","Seton Hill",""
"401773841","2025","4","regular","false","Indiana-Pennsylvania","","Millersville",""
"401773801","2025","4","regular","false","Bloomsburg","","Edinboro University",""
"401773794","2025","4","regular","false","Southwest Minnesota State","","University of Mary",""
"401773789","2025","4","regular","false","Sioux Falls","","Minnesota Duluth",""
"401773783","2025","4","regular","false","Jamestown College","","Minnesota State Mankato",""
"401773753","2025","4","regular","false","Winona State","","Minot State",""
"401767589","2025","4","regular","false","Richmond","","VMI",""
"401774451","2025","4","regular","false","Hendrix College","","Millsaps",""
"401767613","2025","4","regular","false","Robert Morris","","Dayton",""
"401777302","2025","4","regular","false","Greenville","","LYONCOLL",""
"401777237","2025","4","regular","false","Bridgewater (VA)","","Randolph-Macon",""
"401777104","2025","4","regular","false","Wooster","","Wabash College",""
"401774367","2025","4","regular","false","North Central College","","Carthage",""
"401774358","2025","4","regular","false","Carroll University (WI)","","Washington University (St. Louis)",""
"401774160","2025","4","regular","false","Wisconsin-Eau Claire","","Martin Luther",""
"401774148","2025","4","regular","false","Norwich","","Maine Maritime",""
"401774083","2025","4","regular","false","McDaniel College","","Juniata College",""
"401776757","2025","4","regular","false","Carleton","","Macalester",""
"401777011","2025","4","regular","false","Aurora","","Benedictine University",""
"401777020","2025","4","regular","false","Concordia University Chicago","","St. Norbert",""
"401777041","2025","4","regular","false","Rockford","","Eureka College",""
"401774374","2025","4","regular","false","Illinois Wesleyan","","Elmhurst",""
"401774458","2025","4","regular","false","Huntingdon College (AL)","","McMurry",""
"401776727","2025","4","regular","false","St. Scholastica","","Augsburg",""
"401773250","2025","4","regular","false","Hardin-Simmons","","Louisiana College",""
"401776744","2025","4","regular","false","St. Olaf","","Concordia Moorhead",""
"401773305","2025","4","regular","false","Hilbert College","","Ithaca College",""
"401776767","2025","4","regular","false","Gustavus Adolphus","","Bethel (MN)",""
"401773484","2025","4","regular","false","Wisconsin-Oshkosh","","Roosevelt",""
"401776751","2025","4","regular","false","Hamline University","","Saint John's (MN)",""
"401773174","2025","4","regular","false","Dubuque","","Loras College",""
"401773046","2025","4","regular","false","Coe College","","Nebraska Wesleyan",""
"401773037","2025","4","regular","false","Luther","","Central College",""
"401773734","2025","4","regular","false","Bemidji State","","Augustana University (SD)",""
"401773206","2025","4","regular","false","Simpson College (IA)","","Wartburg",""
"401773234","2025","4","regular","false","Lake Erie","","Findlay",""
"401773495","2025","4","regular","false","Wisconsin-Lacrosse","","Wayne State (MI)",""
"401767580","2025","4","regular","false","Western Carolina","","Samford",""
"401773717","2025","4","regular","false","Bentley","","Franklin Pierce",""
"401774423","2025","4","regular","false","Adrian","","Manchester",""
"401777161","2025","4","regular","false","Pacific Lutheran","","Trinity University TX",""
"401778023","2025","4","regular","false","La Verne","","Willamette",""
"401773515","2025","4","regular","false","Fort Valley State","","Delta State",""
"401788907","2025","4","regular","false","Ferris State","","University of Rio Grande",""
"401767099","2025","4","regular","false","Montana","","Indiana State",""
"401788916","2025","4","regular","false","Pomona Pitzer","","Lewis & Clark College",""
"401774046","2025","4","regular","false","Hartwick","","Cortland",""
"401773906","2025","4","regular","false","New Mexico Highlands","","South Dakota Mines",""
"401752841","2025","4","regular","false","Oregon","","Oregon State",""
"401767389","2025","4","regular","false","Bethune-Cookman","","Edward Waters",""
"401774252","2025","4","regular","false","Whitworth","","Redlands",""
"401774025","2025","4","regular","false","Miles College","","Savannah St",""
"401767107","2025","4","regular","false","Montana State","","Mercyhurst",""
"401757169","2025","4","regular","false","UConn","","Ball State",""
"401762823","2025","4","regular","false","Ohio","","Gardner-Webb",""
"401752711","2025","4","regular","false","Ole Miss","","Tulane",""
"401752714","2025","4","regular","false","Oklahoma","","Auburn",""
"401773761","2025","4","regular","false","Northern State","","Concordia University St Paul",""
"401754640","2025","4","regular","false","UCF","","North Carolina",""
"401752848","2025","4","regular","false","Notre Dame","","Purdue",""
"401761613","2025","4","regular","false","Buffalo","","Troy",""
"401762820","2025","4","regular","false","Western Michigan","","Toledo",""
"401752846","2025","4","regular","false","Nebraska","","Michigan",""
"401757262","2025","4","regular","false","Liberty","","James Madison",""
"401761610","2025","4","regular","false","Eastern Michigan","","Louisiana",""
"401754541","2025","4","regular","false","Florida State","","Kent State",""
"401767405","2025","4","regular","false","Norfolk State","","Sacred Heart",""
"401767162","2025","4","regular","false","William & Mary","","Charleston Southern",""
"401773472","2025","4","regular","false","Michigan Tech","","Upper Iowa University",""
"401774266","2025","4","regular","false","Linfield College","","Chapman",""
"401774260","2025","4","regular","false","NEWBERG","","Claremont-Mudd-Scripps College",""
"401773029","2025","4","regular","false","Livingstone","","Bowie State",""
"401777250","2025","4","regular","false","Washington and Lee","","Guilford College",""
"401767502","2025","4","regular","false","North Dakota","","Valparaiso",""
"401767272","2025","4","regular","false","North Carolina A&T","","North Carolina Central",""
"401777168","2025","4","regular","false","Puget Sound","","California Lutheran University",""
"401777548","2025","4","regular","false","Colorado Mesa","","CSU Pueblo",""
"401754538","2025","4","regular","false","Duke","","NC State",""
"401767182","2025","4","regular","false","Howard","","Hampton",""
"401773123","2025","4","regular","false","Brevard College","","ERSKINE",""
"401773594","2025","4","regular","false","Western Oregon","","Sul Ross State",""
"401752712","2025","4","regular","false","Mississippi State","","Northern Illinois",""
"401754542","2025","4","regular","false","Georgia Tech","","Temple",""
"401773621","2025","4","regular","false","Missouri Southern State","","Northwest Missouri St",""
"401773615","2025","4","regular","false","Pittsburg St","","Fort Hays State",""
"401767114","2025","4","regular","false","Northern Arizona","","Incarnate Word",""
"401760375","2025","4","regular","false","San José State","","Idaho",""
"401767151","2025","4","regular","false","East Tennessee State","","Elon",""
"401773398","2025","4","regular","false","Indianapolis","","McKendree",""
"401773868","2025","4","regular","false","Slippery Rock","","Shippensburg",""
"401773966","2025","4","regular","false","UVA Wise","","Wingate",""
"401773981","2025","4","regular","false","Allen","","Clark Atlanta",""
"401767081","2025","4","regular","false","Idaho State","","Lincoln (CA)",""
"401776803","2025","4","regular","false","Kalamazoo","","Anderson (IN)",""
"401777096","2025","4","regular","false","Ohio Wesleyan","","Wittenberg",""
"401773131","2025","4","regular","false","UNC Pembroke","","Ferrum",""
"401773268","2025","4","regular","false","Alfred State","","Buffalo State",""
"401767664","2025","4","regular","false","Bucknell","","Lehigh",""
"401767635","2025","4","regular","false","Morehead State","","Kentucky Christian",""
"401767329","2025","4","regular","false","Towson","","Youngstown State",""
"401767319","2025","4","regular","false","Rhode Island","","Long Island University",""
"401756899","2025","4","regular","false","Kansas","","West Virginia",""
"401767278","2025","4","regular","false","West Georgia","","Eastern Kentucky",""
"401767743","2025","4","regular","false","Merrimack","","Central Connecticut",""
"401757261","2025","4","regular","false","Kennesaw State","","Arkansas State",""
"401767031","2025","4","regular","false","Campbell","","Bryant",""
"401757259","2025","4","regular","false","Florida International","","Delaware",""
"401762821","2025","4","regular","false","Akron","","Duquesne",""
"401773408","2025","4","regular","false","Lincoln (MO)","","Quincy",""
"401773537","2025","4","regular","false","Angelo State","","Western New Mexico",""
"401767061","2025","4","regular","false","Eastern Washington","","Western Illinois",""
"401752713","2025","4","regular","false","Missouri","","South Carolina",""
"401757264","2025","4","regular","false","Middle Tennessee","","Marshall",""
"401766667","2025","4","regular","false","Beloit","","Knox College",""
"401766671","2025","4","regular","false","Tufts","","Wesleyan University (CT)",""
"401767210","2025","4","regular","false","Lindenwood","","Stony Brook",""
"401773106","2025","4","regular","false","West Alabama","","Wilson",""
"401773136","2025","4","regular","false","North Greenville","","West Florida",""
"401760372","2025","4","regular","false","Air Force","","Boise State",""
"401767306","2025","4","regular","false","Tarleton State","","Chattanooga",""
"401767310","2025","4","regular","false","Alabama A&M","","Lane College",""
"401757260","2025","4","regular","false","Jacksonville State","","Murray State",""
"401773344","2025","4","regular","false","Arkansas-Monticello","","Henderson State",""
"401773353","2025","4","regular","false","East Central (OK)","","Southern Nazarene",""
"401773363","2025","4","regular","false","Southern Arkansas","","Harding University",""
"401773390","2025","4","regular","false","Southeastern Oklahoma State","","Southwestern Oklahoma State",""
"401773426","2025","4","regular","false","Missouri S&T","","Truman State",""
"401773441","2025","4","regular","false","William Jewell","","Southwest Baptist",""
"401773547","2025","4","regular","false","Midwestern State","","Eastern New Mexico",""
"401773628","2025","4","regular","false","Missouri Western","","Central Missouri",""
"401773929","2025","4","regular","false","Newberry","","Catawba",""
"401774194","2025","4","regular","false","Northwestern (MN)","","Wisconsin-Stout",""
"401774309","2025","4","regular","false","Augustana (IL)","","Wheaton",""
"401774380","2025","4","regular","false","Millikin","","North Park",""
"401776795","2025","4","regular","false","Heidelberg","","Calvin University",""
"401777028","2025","4","regular","false","Wisconsin-Lutheran","","Concordia-Wisconsin",""
"401777254","2025","4","regular","false","Allegheny","","Thiel",""
"401777275","2025","4","regular","false","Geneva","","Saint Vincent",""
"401777298","2025","4","regular","false","CENTENARY","","East Texas Baptist University",""
"401777267","2025","4","regular","false","Case Western Reserve","","Westminster (PA)",""
"401767218","2025","4","regular","false","Southeast Missouri State","","Southern Illinois",""
"401767121","2025","4","regular","false","Houston Christian","","Northern Colorado",""
"401757265","2025","4","regular","false","Missouri State","","UT Martin",""
"401757268","2025","4","regular","false","Western Kentucky","","Nevada",""
"401761609","2025","4","regular","false","Georgia Southern","","Maine",""
"401761611","2025","4","regular","false","South Alabama","","Coastal Carolina",""
"401767416","2025","4","regular","false","Grambling","","East Texas A&M",""
"401767433","2025","4","regular","false","Prairie View A&M","","Northwestern State",""
"401767333","2025","4","regular","false","UAlbany","","Cornell",""
"401767603","2025","4","regular","false","Davidson","","Greensboro College",""
"401756898","2025","4","regular","false","East Carolina","","BYU",""
"401756896","2025","4","regular","false","Baylor","","Arizona State",""
"401757263","2025","4","regular","false","Louisiana Tech","","Southern Miss",""
"401752842","2025","4","regular","false","Washington State","","Washington",""
"401752843","2025","4","regular","false","Indiana","","Illinois",""
"401752716","2025","4","regular","false","Vanderbilt","","Georgia State",""
"401754539","2025","4","regular","false","Virginia","","Stanford",""
"401752709","2025","4","regular","false","Miami","","Florida",""
"401752710","2025","4","regular","false","LSU","","SE Louisiana",""
"401760377","2025","4","regular","false","Utah State","","McNeese",""
"401767239","2025","4","regular","false","Abilene Christian","","Austin Peay",""
"401761612","2025","4","regular","false","Texas State","","Nicholls",""
"401752723","2025","4","regular","false","Texas","","Sam Houston",""
"401767528","2025","4","regular","false","UT Rio Grande Valley","","Texas Wesleyan",""
"401767072","2025","4","regular","false","Stephen F. Austin","","Cal Poly",""
"401767308","2025","4","regular","false","Utah Tech","","Northern Iowa",""
"401773333","2025","4","regular","false","Ouachita Baptist","","Arkansas Tech",""
"401773376","2025","4","regular","false","Oklahoma Baptist","","Northwestern Oklahoma State",""
"401773566","2025","4","regular","false","Texas A&M-Kingsville","","UT Permian Basin",""
"401773596","2025","4","regular","false","Central Oklahoma","","Washburn",""
"401774273","2025","4","regular","false","Southwestern University","","Texas Lutheran",""
"401773872","2025","4","regular","false","Adams State","","Western Colorado",""
"401767160","2025","4","regular","false","Weber State","","Butler",""
"401767132","2025","4","regular","false","Sacramento State","","Central Arkansas",""
"401773582","2025","4","regular","false","Central Washington","","West Texas A&M",""
"401774190","2025","4","regular","false","Pacific (OR)","","Wisconsin-Stevens Pt",""
"401757267","2025","4","regular","false","UTEP","","UL Monroe",""
"401760373","2025","4","regular","false","Colorado State","","UTSA",""
"401767157","2025","4","regular","false","UC Davis","","Southern Utah",""
"401756897","2025","4","regular","false","Colorado","","Wyoming",""
"401754540","2025","4","regular","false","San Diego State","","California",""
"401752847","2025","4","regular","false","USC","","Michigan State",""
"401760374","2025","4","regular","false","Hawai'i","","Fresno State",""
"401773454","2025","5","regular","false","Davenport","","Lincoln (CA)",""
"401762471","2025","5","regular","false","East Carolina","","Army",""
"401754543","2025","5","regular","false","Virginia","","Florida State",""
"401756902","2025","5","regular","false","Arizona State","","TCU",""
"401752939","2025","5","regular","false","Oregon State","","Houston",""
"401754545","2025","5","regular","false","Syracuse","","Duke",""
"401754549","2025","5","regular","false","Stanford","","San José State",""
"401752850","2025","5","regular","false","Illinois","","USC",""
"401752721","2025","5","regular","false","Missouri","","Massachusetts",""
"401756907","2025","5","regular","false","Oklahoma State","","Baylor",""
"401757170","2025","5","regular","false","Buffalo","","UConn",""
"401757269","2025","5","regular","false","Southern Miss","","Jacksonville State",""
"401757271","2025","5","regular","false","Old Dominion","","Liberty",""
"401756906","2025","5","regular","false","Kansas State","","UCF",""
"401752724","2025","5","regular","false","Texas A&M","","Auburn",""
"401756905","2025","5","regular","false","Kansas","","Cincinnati",""
"401756904","2025","5","regular","false","Iowa State","","Arizona",""
"401752720","2025","5","regular","false","Mississippi State","","Tennessee",""
"401760379","2025","5","regular","false","Boise State","","App State",""
"401752853","2025","5","regular","false","Iowa","","Indiana",""
"401760378","2025","5","regular","false","Air Force","","Hawai'i",""
"401754547","2025","5","regular","false","Pittsburgh","","Louisville",""
"401752719","2025","5","regular","false","Ole Miss","","LSU",""
"401754544","2025","5","regular","false","Boston College","","California",""
"401761614","2025","5","regular","false","James Madison","","Georgia Southern",""
"401752851","2025","5","regular","false","Northwestern","","UCLA",""
"401754548","2025","5","regular","false","NC State","","Virginia Tech",""
"401777970","2025","5","regular","false","American International","","Bentley",""
"401752849","2025","5","regular","false","Minnesota","","Rutgers",""
"401762472","2025","5","regular","false","Florida Atlantic","","Memphis",""
"401752852","2025","5","regular","false","Washington","","Ohio State",""
"401752722","2025","5","regular","false","South Carolina","","Kentucky",""
"401754546","2025","5","regular","false","Wake Forest","","Georgia Tech",""
"401762826","2025","5","regular","false","Central Michigan","","Eastern Michigan",""
"401762825","2025","5","regular","false","Ohio","","Bowling Green",""
"401762474","2025","5","regular","false","Tulsa","","Tulane",""
"401761617","2025","5","regular","false","North Texas","","South Alabama",""
"401756908","2025","5","regular","false","West Virginia","","Utah",""
"401761615","2025","5","regular","false","Louisiana","","Marshall",""
"401760380","2025","5","regular","false","Northern Illinois","","San Diego State",""
"401767697","2025","5","regular","false","Central Connecticut","","Dartmouth",""
"401761616","2025","5","regular","false","UL Monroe","","Arkansas State",""
"401773650","2025","5","regular","false","Glenville State","","University Of Charleston (WV)",""
"401767689","2025","5","regular","false","Yale","","Cornell",""
"401779328","2025","5","regular","false","Duquesne","","New Haven",""
"401752717","2025","5","regular","false","Arkansas","","Notre Dame",""
"401767734","2025","5","regular","false","Lehigh","","Pennsylvania",""
"401767614","2025","5","regular","false","Dayton","","Stetson",""
"401773845","2025","5","regular","false","Shepherd","","Kutztown University",""
"401773856","2025","5","regular","false","Millersville","","West Chester",""
"401767343","2025","5","regular","false","Sacred Heart","","Delaware State",""
"401773116","2025","5","regular","false","Shorter","","Chowan",""
"401783916","2025","5","regular","false","Framingham State","","Bridgewater State",""
"401783350","2025","5","regular","false","FDU-Florham","","Stevenson",""
"401783332","2025","5","regular","false","Albright","","Widener",""
"401783305","2025","5","regular","false","Lycoming","","Rowan",""
"401777105","2025","5","regular","false","Oberlin","","Wooster",""
"401776996","2025","5","regular","false","Misericordia","","Reading",""
"401767406","2025","5","regular","false","Wagner","","Norfolk State",""
"401774149","2025","5","regular","false","Norwich","","Merchant Marine Academy",""
"401774113","2025","5","regular","false","Rensselaer","","University of Rochester (NY)",""
"401774047","2025","5","regular","false","SUNY Morrisville","","Cortland",""
"401773842","2025","5","regular","false","Seton Hill","","Indiana-Pennsylvania",""
"401773821","2025","5","regular","false","Edinboro University","","Clarion",""
"401773306","2025","5","regular","false","Hilbert College","","Buffalo State",""
"401773289","2025","5","regular","false","Curry College","","Dean College",""
"401773168","2025","5","regular","false","Northwood (MI)","","Ashland",""
"401773137","2025","5","regular","false","North Greenville","","West Alabama",""
"401799146","2025","5","regular","false","Worcester Polytechnic Institute","","Coast Guard",""
"401767721","2025","5","regular","false","Columbia","","Georgetown",""
"401788914","2025","5","regular","false","Plymouth State","","Mass Maritime",""
